Date,APPL,MSFT,ORCL,INTC,MSI,ADBE,TXN,SONY,LOGI
16/03/05,1.470714,24.629999,13.02,23.540001,61.648125,31.594999,25.450001,40.610001,15.925
17/03/05,1.508929,24.540001,13.16,23.41,61.284302,31.945,25.639999,41.110001,15.925
18/03/05,1.534286,24.309999,12.54,23.41,60.677925,33.904999,25.440001,41.189999,15.8025
21/03/05,1.560714,24.200001,12.65,23.5,60.273674,33.349998,25.219999,40.830002,15.9075
22/03/05,1.529643,23.99,12.49,23.02,60.597076,33.18,25,41.470001,15.5375
23/03/05,1.519643,24.18,12.51,23.389999,60.435375,33.134998,25.34,41.139999,15.15
24/03/05,1.517857,24.280001,12.4,23.18,60.394951,33.27,25.51,41.279999,15.35
28/03/05,1.518929,24.200001,12.43,23.299999,60.23325,33.555,25.49,41.16,15.3875
29/03/05,1.491071,23.92,12.28,23.15,59.5056,33.110001,25.18,39.32,15.225
30/03/05,1.528571,24.16,12.48,23.49,60.435375,33.865002,25.75,39.869999,15.17
31/03/05,1.488214,24.17,12.48,23.23,60.516224,33.584999,25.49,40.02,15.2125
01/04/05,1.460357,24.120001,12.53,23.01,60.192825,33.380001,24.959999,39.330002,15.3175
04/04/05,1.4675,24.23,12.69,22.93,60.111977,33.290001,24.85,39.259998,15.41
05/04/05,1.496071,24.469999,12.45,23.129999,60.758774,33.424999,24.870001,39.740002,15.4725
06/04/05,1.511786,24.67,12.38,23.049999,60.394951,34.049999,24.73,40,15.3125
07/04/05,1.555714,25.1,12.45,23.41,61.85025,34.195,25.07,40.540001,15.3675
08/04/05,1.562143,24.940001,12.36,23.290001,61.445999,33.630001,24.91,40.34,15.6225
11/04/05,1.497143,24.969999,12.4,23.120001,61.082176,33.400002,24.700001,40.049999,15.525
12/04/05,1.523571,25.32,12.49,23.219999,61.769402,33.450001,24.219999,39.990002,15.4425
13/04/05,1.465714,25.040001,12.26,22.82,61.769402,32.535,23.639999,39.110001,15.6825
14/04/05,1.330714,24.84,12.09,22.49,60.920475,31.74,23.389999,38.240002,15.7475
15/04/05,1.2625,24.459999,11.7,22.120001,59.626877,30.33,22.76,36.779999,15.425
18/04/05,1.272143,24.65,11.8,22.209999,59.060925,27.385,22.92,36.23,15.47
19/04/05,1.324643,24.629999,11.88,22.629999,59.5056,29.049999,24.17,37.07,15.06
20/04/05,1.268214,24.32,11.78,22.66,60.354527,28.625,24.02,36.360001,15.0775
21/04/05,1.327857,25.280001,12.17,23.360001,64.397026,29.77,24.68,37.610001,14.885
22/04/05,1.267857,24.98,11.92,23.24,63.790649,30.145,24.42,36.84,15.1125
25/04/05,1.320714,24.99,12.07,23.41,63.750225,30.02,24.620001,37.580002,15.3125
26/04/05,1.2925,24.76,11.88,23.32,64.275749,29.559999,24.540001,36.490002,14.89
27/04/05,1.283929,24.99,11.9,23.51,63.467251,29.225,24.709999,36.84,14.7275
28/04/05,1.269286,24.450001,11.62,23.190001,62.133224,29.235001,24.610001,36.099998,14.2825
29/04/05,1.287857,25.299999,11.56,23.52,62.011951,29.735001,24.959999,36.709999,14.415
02/05/05,1.301071,25.23,11.6,23.549999,62.537476,28.575001,25.129999,37.16,14.5275
03/05/05,1.293214,25.360001,11.59,23.83,62.941727,28.645,25.200001,36.98,14.325
04/05/05,1.326786,25.209999,11.72,24.110001,63.467251,28.775,25.780001,37.68,14.595
05/05/05,1.31,25.23,11.66,24.26,63.507675,28.459999,26.040001,37.810001,14.6025
06/05/05,1.33,25.219999,11.76,24.49,63.426826,28.85,26.41,38.25,14.7375
09/05/05,1.320357,25.110001,11.75,24.799999,63.750225,29.334999,26.389999,38.299999,15.105
10/05/05,1.300714,24.9,11.52,24.67,63.831074,28.76,25.879999,37.380001,14.9525
11/05/05,1.271786,24.91,11.7,24.77,63.871498,28.965,26.1,37.490002,15.1775
12/05/05,1.218929,25,11.89,24.84,63.952351,28.889999,26.32,36.959999,14.97
13/05/05,1.241786,25.299999,12.36,25.120001,65.528923,29.049999,26.5,37.099998,15.12
16/05/05,1.269643,25.49,12.35,25.33,65.6502,29.955,26.959999,37.209999,15.1475
17/05/05,1.262857,25.459999,12.21,25.700001,66.377853,29.889999,27.41,36.869999,15.2275
18/05/05,1.28,25.700001,12.33,25.93,68.318253,30.549999,27.559999,36.919998,15.35
19/05/05,1.341071,25.92,12.43,26.01,69.975677,31.059999,27.379999,37.779999,15.3625
20/05/05,1.341071,25.74,12.55,26.35,69.733124,31.115,27.700001,37.349998,15.29
23/05/05,1.42,25.85,12.7,26.5,70.420349,31.360001,27.379999,38.200001,15.27
24/05/05,1.417857,25.75,12.8,26.959999,70.218224,32.419998,27.530001,38.049999,15.29
25/05/05,1.420714,25.709999,12.75,27,69.409721,32.759998,27.49,37.450001,15.15
26/05/05,1.455,25.9,12.92,27.370001,70.582047,33.099998,27.950001,37.619999,15.2
27/05/05,1.448571,26.07,12.85,27.389999,70.096947,33.169998,27.75,37.700001,15.245
31/05/05,1.42,25.799999,12.8,26.959999,70.218224,33.119999,27.639999,37.27,14.98
01/06/05,1.439286,25.809999,12.89,27.290001,70.703323,33.18,27.790001,37.5,14.9875
02/06/05,1.43,25.790001,12.98,27.59,71.875648,33.09,28.040001,37.369999,15.085
03/06/05,1.365714,25.43,12.59,27.33,71.713951,32.540001,27.98,36.700001,15
06/06/05,1.354286,25.370001,12.65,27.17,72.441597,32.450001,27.75,36.68,15.07
07/06/05,1.305,25.51,12.59,26.860001,73.290527,32.259998,27.280001,36.400002,14.985
08/06/05,1.318571,25.4,12.67,27.1,73.128822,32.259998,27.9,36.389999,14.925
09/06/05,1.344643,25.51,12.67,27.700001,73.694778,32.490002,28.030001,36.220001,14.995
10/06/05,1.278929,25.43,12.64,26.98,73.007553,31.129999,27.379999,35.849998,15.135
13/06/05,1.282143,25.309999,12.6,27,73.371376,31.65,27.35,35.68,15.215
14/06/05,1.285714,25.360001,12.48,26.700001,73.573502,31.98,27.02,35.93,15.2225
15/06/05,1.326071,25.26,12.62,26.940001,73.16925,32,27.139999,35.959999,15.0825
16/06/05,1.356429,25.040001,12.46,27.120001,73.330948,32.41,27.219999,36.240002,15.4125
17/06/05,1.368214,25.040001,12.34,27.120001,73.613922,31.34,27.32,36.290001,15.3825
20/06/05,1.343214,25.110001,12.41,26.9,73.411797,31.09,27.639999,35.389999,15.36
21/06/05,1.352143,25.15,12.55,27.18,73.65435,30.790001,28,35.5,15.3475
22/06/05,1.376786,25.07,12.63,27.110001,75.999001,30.559999,28.34,35.619999,15.8
23/06/05,1.388929,25.309999,12.51,26.77,76.281975,30.049999,28.219999,35.310001,15.8975
24/06/05,1.348571,25.040001,12.5,26.1,74.988373,29.24,28.01,35.279999,16.059999
27/06/05,1.325,25.049999,12.54,25.860001,73.533073,28.84,27.530001,34.900002,16
28/06/05,1.3325,25.07,12.83,26.33,74.179878,28.700001,28.26,34.759998,16.440001
29/06/05,1.298929,25.09,13.57,26.25,74.907524,29.1,28.219999,34.639999,16.3825
30/06/05,1.314643,24.84,13.2,26.02,73.816048,28.610001,28.07,34.439999,15.945
01/07/05,1.303571,24.709999,13.29,26.209999,73.856476,28.450001,28.030001,34.529999,15.96
05/07/05,1.356429,24.98,13.27,26.68,74.826675,27.98,28.940001,34.290001,16.200001
06/07/05,1.335357,24.700001,13.32,26.5,74.786247,26.92,29.200001,34.639999,16.43
07/07/05,1.343929,24.65,13.29,26.559999,75.271347,27.51,29.4,34.580002,16.195
08/07/05,1.366071,25.09,13.56,27.280001,74.947952,27.93,29.75,34.880001,16.745001
11/07/05,1.360714,25.290001,13.71,27.700001,76.443672,27.99,30.65,34.950001,16.975
12/07/05,1.365714,25.610001,13.8,27.75,77.898972,28.450001,30.59,35.509998,17.115
13/07/05,1.369643,25.66,13.96,27.59,78.626625,29.049999,30.629999,35.380001,17.215
14/07/05,1.455357,25.969999,14.05,27.879999,77.979828,29.129999,30.77,35.650002,17.615
15/07/05,1.483929,25.790001,14.04,28.299999,78.828751,28.9,30.76,35.490002,17.625
18/07/05,1.481786,25.549999,13.9,28.23,78.667053,28.84,30.99,35.369999,17.504999
19/07/05,1.5425,26.16,13.94,28.709999,80.243622,29.309999,31.18,35.610001,16.655001
20/07/05,1.558214,26.190001,14.03,27.440001,80.567024,29.459999,31.5,35.52,17.045
21/07/05,1.546071,26.440001,13.72,27.030001,79.556396,29.530001,30.879999,35.080002,17.48
22/07/05,1.571429,25.68,13.8,26.75,80.849998,29.780001,30.76,34.630001,17.895
25/07/05,1.564643,25.690001,13.79,26.52,83.032951,29.65,30.6,34.400002,18.049999
26/07/05,1.558214,25.540001,13.79,26.889999,83.639328,29.75,32.299999,34.040001,18.190001
27/07/05,1.571071,25.719999,13.84,27.059999,84.690376,29.82,31.799999,34.150002,18.950001
28/07/05,1.564286,25.75,13.85,27.34,86.145676,30.110001,31.709999,32.450001,18.655001
29/07/05,1.523214,25.610001,13.57,27.139999,85.620148,29.639999,31.76,32.509998,19.459999
01/08/05,1.526786,25.92,13.52,27.110001,86.954178,29.459999,31.889999,32.630001,19.575001
02/08/05,1.5425,26.809999,13.58,27.559999,88.166924,28.620001,32.66,33.330002,19.415001
03/08/05,1.543571,27.25,13.38,27.639999,89.096703,28.1,32.5,33.610001,19.674999
04/08/05,1.525357,27.32,13.3,27.01,88.934998,27.030001,31.9,33.349998,19.200001
05/08/05,1.535357,27.76,13.28,26.77,87.196724,27.1,31.309999,33.18,19.094999
08/08/05,1.523214,27.129999,13.29,26.709999,87.520126,26.74,31.530001,33.150002,19.275
09/08/05,1.565,27.35,13.36,26.9,87.398849,26.57,32.509998,33.540001,19.51
10/08/05,1.549286,26.950001,13.35,26.879999,86.469078,25.91,32.529999,34.23,19.695
11/08/05,1.571429,27.27,13.37,26.82,87.803101,26.690001,32.720001,34.57,19.76
12/08/05,1.646429,27.049999,13.3,26.309999,86.671204,26.84,31.790001,33.950001,19.565001
15/08/05,1.702857,27.129999,13.29,26.530001,85.539299,26.85,32.200001,34.150002,19.455
16/08/05,1.651786,26.74,13.3,26,83.5989,26.18,31.889999,33.630001,19.485001
17/08/05,1.683929,26.950001,13.24,26.09,83.5989,26.83,32.189999,34,19.43
18/08/05,1.653571,26.82,13.09,25.879999,83.194649,26.6,31.530001,33.59,19.325001
19/08/05,1.636786,26.719999,13.07,25.65,82.669128,26.16,31.16,33.459999,19.245001
22/08/05,1.638214,26.91,13.09,26.059999,84.528671,26.18,31.950001,34.09,19.315001
23/08/05,1.633571,26.870001,13.1,25.719999,85.94355,27.049999,32,34.099998,19.215
24/08/05,1.634643,26.809999,12.95,25.530001,84.730797,28.030001,32.18,33.330002,18.76
25/08/05,1.645,27.030001,12.97,25.459999,85.054199,27.59,32.32,33.599998,18.965
26/08/05,1.633571,26.969999,12.9,25.41,85.377602,27.530001,32.060001,33.66,18.855
29/08/05,1.637143,27.15,13.08,25.73,85.903122,27.299999,32.509998,33.43,18.764999
30/08/05,1.663214,27.18,13.03,25.57,88.611603,27.120001,32.169998,33,18.445
31/08/05,1.674643,27.379999,12.99,25.719999,88.449898,27.040001,32.68,33.619999,18.76
01/09/05,1.652143,27.200001,13.31,25.26,89.7435,26.83,32.759998,33.860001,19.135
02/09/05,1.650714,27.02,13.39,25.280001,88.934998,26.639999,32.5,34.09,19.285
06/09/05,1.742857,27,13.56,25.700001,90.592422,27.35,33.169998,35.459999,19.415001
07/09/05,1.738571,26.85,13.41,25.66,90.390297,27.190001,33.299999,35.580002,19.254999
08/09/05,1.777857,26.610001,13.37,26.09,91.60305,27.610001,33.75,35.5,19.285
09/09/05,1.8325,26.58,13.28,25.25,92.492401,27.299999,33.740002,36.310001,19.674999
12/09/05,1.835714,26.610001,13.49,24.99,92.492401,27.25,33.110001,36.189999,19.75
13/09/05,1.815,26.48,13.64,24.9,94.796623,26.82,33.959999,36.400002,19.299999
14/09/05,1.771786,26.309999,13.44,24.49,96.494476,27.190001,33.950001,35.900002,19.549999
15/09/05,1.781071,26.27,13.37,24.549999,95.685974,26.9,33.060001,36.299999,19.370001
16/09/05,1.828929,26.07,13.25,24.809999,95.726402,29.43,32.799999,36.700001,19.629999
19/09/05,1.88,26,13.29,24.68,94.028549,28.719999,32.77,36.549999,19.42
20/09/05,1.899643,25.84,13.4,24.48,91.60305,27.74,32.700001,35.970001,20.120001
21/09/05,1.861071,25.49,13.29,24.5,89.986053,27.870001,32.189999,35.970001,20.125
22/09/05,1.853571,25.34,13.52,24.559999,89.541374,27.879999,32.73,33.950001,19.764999
23/09/05,1.9,25.27,12.45,24.379999,92.128578,28.08,33.900002,33.709999,19.995001
26/09/05,1.922857,25.27,12.4,24.219999,91.562622,28.15,33.77,33.830002,20.25
27/09/05,1.908571,25.34,12.33,23.83,90.430725,28.4,32.919998,34.029999,20.049999
28/09/05,1.824286,25.67,12.19,23.950001,89.541374,29.02,32.84,33.529999,20.065001
29/09/05,1.869286,25.940001,12.32,24.48,89.783928,29.76,33.18,33.380001,20.325001
30/09/05,1.914643,25.73,12.4,24.65,89.056274,29.85,33.900002,33.189999,20.375
03/10/05,1.944286,25.5,12.38,24.6,90.713699,30.6,33.880001,33.07,20.73
04/10/05,1.919643,24.98,12.24,24.5,90.2286,29.940001,32.009998,34.23,20.290001
05/10/05,1.885,24.67,12.17,24.07,88.934998,29.280001,31.389999,33.59,20.34
06/10/05,1.846429,24.73,12.03,23.76,86.347801,28.940001,30.530001,33.16,19.795
07/10/05,1.832143,24.59,11.98,23.82,87.318001,29.15,30.629999,33.049999,19.705
10/10/05,1.798929,24.459999,12.01,23.42,84.164848,29.09,30.059999,33.099998,19.754999
11/10/05,1.8425,24.41,12.08,23.42,83.073372,28.59,29.370001,32.84,19.780001
12/10/05,1.758929,24.299999,12,23.24,79.920227,28.290001,30.1,32.919998,19.605
13/10/05,1.919286,24.59,12.08,23.200001,80.486176,28.299999,30.889999,32.830002,19.25
14/10/05,1.928571,24.67,12.31,23.23,81.496803,29.940001,29.93,33.470001,19.155001
17/10/05,1.908571,24.530001,12.38,23.459999,80.607452,30.389999,29.77,33.459999,19.309999
18/10/05,1.864643,24.57,12.37,23.719999,81.537224,30.360001,29.799999,33.18,18.549999
19/10/05,1.962143,25.09,12.19,23.690001,84.973351,30.959999,30.07,33.25,18.805
20/10/05,2.005,24.790001,12.14,23.620001,84.447823,30.48,29.77,32.860001,19.200001
21/10/05,1.987857,24.780001,12.26,23.15,83.679749,31.209999,30.52,32.689999,19.105
24/10/05,2.028214,25.1,12.82,23.1,84.852074,32.349998,30.92,32.790001,19.549999
25/10/05,2.003571,25.030001,12.97,23.110001,84.649948,31.99,28.549999,32.34,19.41
26/10/05,2.036786,25.110001,12.66,23.07,85.620148,32.880001,28.23,32.369999,19.495001
27/10/05,1.978929,24.85,12.45,22.84,84.488251,31.790001,27.469999,31.82,19.235001
28/10/05,1.945357,25.530001,12.71,23.33,85.256325,32.310001,28,32.43,19.15
31/10/05,2.056786,25.700001,12.68,23.5,89.581802,32.25,28.549999,32.799999,19.18
01/11/05,2.053571,25.959999,12.73,22.65,89.7435,32.799999,28.549999,32.950001,19.879999
02/11/05,2.141071,26.459999,12.48,23.370001,93.139198,32.869999,29.639999,32.75,20.23
03/11/05,2.208929,26.440001,12.2,23.889999,92.977501,32.68,30.809999,32.939999,21.030001
04/11/05,2.183929,26.66,12.61,23.99,93.300903,32.450001,30.950001,33.299999,21.125
07/11/05,2.151071,27.01,12.61,24.5,93.098778,32.490002,31.049999,33.48,21.24
08/11/05,2.139286,27.049999,12.62,24.549999,93.745575,32.27,31.129999,33.470001,20.91
09/11/05,2.146786,26.959999,12.51,24.799999,95.362572,32.43,31.25,34.290001,20.975
10/11/05,2.185,27.09,12.7,25.24,95.766823,32.66,31.620001,34.080002,21.610001
11/11/05,2.197857,27.280001,12.81,25.129999,95.241302,32.91,31.120001,33.900002,20.905001
14/11/05,2.194643,27.370001,12.82,25.370001,92.411552,33.029999,31.879999,33.889999,21.094999
15/11/05,2.224286,27.5,12.67,25.08,91.11795,32.849998,31.469999,33.709999,20.99
16/11/05,2.319643,27.74,12.49,24.91,92.08815,33.299999,31.549999,33.630001,21.205
17/11/05,2.304286,27.969999,12.61,25.110001,95.200874,33.799999,31.879999,34.68,21.450001
18/11/05,2.305714,28.07,12.62,25.299999,96.454048,33.5,31.879999,35.209999,21.514999
21/11/05,2.32,28.16,12.44,25.25,96.615753,33.330002,31.799999,36.459999,21.635
22/11/05,2.375714,27.91,12.39,26.16,97.019997,33.459999,32.549999,36.25,21.775
23/11/05,2.396786,27.92,12.64,26.639999,99.526352,33.860001,32.200001,36.689999,21.790001
25/11/05,2.476429,27.76,12.61,26.809999,100.132729,33.91,32.16,36.459999,22.094999
28/11/05,2.487857,27.75,12.54,26.860001,97.343399,33.209999,32,37.360001,22.35
29/11/05,2.432143,27.68,12.73,26.780001,97.626373,32.400002,31.860001,37.099998,22.43
30/11/05,2.422143,27.68,12.6,26.68,97.383827,32.610001,32.48,37.009998,22.9
01/12/05,2.557143,27.889999,12.86,27.18,97.828499,33.880001,33.849998,37.5,22.945
02/12/05,2.593929,28.01,12.76,27.43,95.362572,34.970001,34.110001,37.610001,24.24
05/12/05,2.565,27.85,12.51,26.9,94.149826,35.25,33.209999,37.75,23.965
06/12/05,2.644643,27.690001,12.52,26.67,94.796623,36.990002,33.290001,37.09,23.530001
07/12/05,2.641071,27.75,12.51,26.15,93.220047,36.470001,33.560001,36.98,23.68
08/12/05,2.645714,27.690001,12.44,25.700001,94.351952,36.130001,32.630001,36.439999,23.84
09/12/05,2.654643,27.709999,12.5,26.08,94.634926,35.599998,33.369999,37.150002,23.33
12/12/05,2.675357,27.450001,12.84,26.620001,93.664726,35.259998,33.57,37.299999,23.655001
13/12/05,2.677857,27.129999,12.83,26.719999,92.613678,34.540001,33.509998,37.369999,23.290001
14/12/05,2.571786,27.09,12.81,26.629999,91.845596,34.52,33.709999,37.009998,23.4
15/12/05,2.577857,26.92,12.83,26.58,92.249847,34.93,33.290001,36.950001,22.915001
16/12/05,2.539643,26.9,12.69,26.379999,90.592422,38.82,33.07,36.91,22.775
19/12/05,2.549286,26.83,12.32,25.780001,90.269028,38.450001,32.029999,37.209999,22.6
20/12/05,2.575357,26.860001,12.28,25.809999,90.915825,38.07,31.84,37.380001,22.735001
21/12/05,2.625,26.73,12.18,25.879999,92.57325,37.450001,32.07,37.41,23.66
22/12/05,2.643571,26.59,12.32,25.969999,94.028549,37.450001,32.720001,38.759998,23.860001
23/12/05,2.619643,26.639999,12.34,25.969999,94.958328,37.110001,32.93,39.310001,23.629999
27/12/05,2.651071,26.459999,12.35,25.459999,92.775375,36.939999,32.32,38.98,23.575001
28/12/05,2.6275,26.389999,12.28,25.440001,92.57325,36.869999,32.709999,40.689999,23.475
29/12/05,2.551786,26.27,12.29,25.07,92.168999,36.919998,32.41,41.169998,23.455
30/12/05,2.5675,26.15,12.21,24.959999,91.320076,36.959999,32.07,40.799999,23.385
03/01/06,2.669643,26.84,12.6,25.57,93.503021,38.52,33.240002,41.990002,24.465
04/01/06,2.6775,26.969999,12.62,25.91,94.594498,38.419998,33.540001,41.360001,25.094999
05/01/06,2.656429,26.99,12.79,26.27,95.079597,38.07,34.139999,42.07,25.045
06/01/06,2.725,26.91,13.12,26.309999,98.394447,39,34.450001,42.290001,25.450001
09/01/06,2.716071,26.860001,12.88,26.469999,99.162521,38.380001,34.18,42.799999,25.225
10/01/06,2.887857,27,12.62,26.120001,96.939148,38.610001,33.84,42.380001,25.030001
11/01/06,2.996429,27.290001,12.6,26.139999,96.696602,39.330002,33.799999,44.639999,24.825001
12/01/06,3.010357,27.139999,12.52,25.969999,96.454048,39.48,33.369999,44.700001,25.285
13/01/06,3.056786,27.190001,12.51,25.790001,97.141273,38.84,33.029999,44.639999,25.125
17/01/06,3.025357,26.99,12.44,25.52,95.079597,39.439999,32.240002,42.950001,25.655001
18/01/06,2.946071,26.83,12.34,22.6,95.443428,39.73,32.099998,42.610001,24
19/01/06,2.822857,27.02,12.52,22.4,98.434875,40.459999,32.5,43.009998,21.325001
20/01/06,2.7175,26.41,12.29,21.76,90.875397,38.43,31.66,42.299999,21.275
23/01/06,2.773929,26.35,12.3,21.35,89.662651,37.790001,31.700001,43.549999,21.695
24/01/06,2.715714,26.280001,12.2,21.280001,91.158379,39.130001,30.690001,43.919998,20.875
25/01/06,2.65,26.4,12.51,21.209999,91.724327,38.959999,29.889999,43.290001,20.055
26/01/06,2.583214,26.5,12.44,21.49,92.775375,38.77,30.16,48.57,20.325001
27/01/06,2.5725,27.790001,12.41,21.67,90.956253,40.080002,30.23,50.299999,20.385
30/01/06,2.678571,28,12.61,21.65,91.400925,39.349998,30.049999,49.799999,21.24
31/01/06,2.696786,28.15,12.57,21.26,91.805176,39.73,29.23,48.900002,21.25
01/02/06,2.693571,28.040001,12.58,21.549999,92.168999,40.509998,29.77,47.990002,20.905001
02/02/06,2.575,27.68,12.39,21.200001,88.207352,39.389999,29.76,48.900002,20.58
03/02/06,2.566071,27.540001,12.21,20.74,85.579727,39.200001,30,48.689999,20.4
06/02/06,2.403571,27.17,12.25,20.610001,82.992523,39.52,30.540001,48.830002,20.275
07/02/06,2.414286,26.940001,12.37,20.67,84.892502,39.259998,30.620001,48,20.040001
08/02/06,2.4575,26.91,12.57,20.67,87.681824,38.799999,30.719999,48.009998,20
09/02/06,2.319643,26.66,12.69,21,87.358421,38.119999,31.049999,49.150002,20.18
10/02/06,2.403929,26.690001,12.69,21.290001,87.318001,38.689999,30.91,49.619999,20.844999
13/02/06,2.311071,26.389999,12.49,21.129999,87.479698,38.189999,30.48,48.73,20.5
14/02/06,2.415714,26.65,12.4,21.370001,89.824348,38.130001,30.559999,49.799999,20.85
15/02/06,2.472143,26.879999,12.41,21.35,90.713699,37.650002,30.620001,47.389999,20.950001
16/02/06,2.520357,26.809999,12.44,21.35,89.7435,38.580002,31.75,47.73,21.325001
17/02/06,2.510357,26.700001,12.4,20.610001,86.873322,37.799999,31.48,46.009998,21.040001
21/02/06,2.467143,26.540001,12.34,20.620001,87.196724,38.099998,30.65,45.779999,21.174999
22/02/06,2.547143,26.719999,12.48,20.15,88.005226,38.759998,31.02,46.849998,21.075001
23/02/06,2.5625,26.66,12.4,20.290001,88.207352,38.77,29.860001,47.509998,20.91
24/02/06,2.552143,26.629999,12.46,20.360001,87.681824,38.34,29.68,48.290001,20.934999
27/02/06,2.535357,27.049999,12.46,20.52,87.924377,39.189999,29.639999,48.259998,21.18
28/02/06,2.446071,26.870001,12.42,20.6,86.509499,38.549999,29.85,46.880001,20.275
01/03/06,2.467857,27.139999,12.81,20.799999,89.298828,39.040001,32.18,47.150002,21.030001
02/03/06,2.486071,26.969999,12.8,20.49,89.703072,38.810001,32.349998,45.990002,21.290001
03/03/06,2.418571,26.93,12.79,20.32,88.854149,39.049999,32.290001,45.509998,21.35
06/03/06,2.338571,26.91,12.77,20.299999,88.854149,38.43,32.330002,46.360001,20.865
07/03/06,2.368214,27.059999,12.88,20.059999,87.681824,38.110001,31.26,45.52,20.495001
08/03/06,2.345,27.25,12.86,20.01,86.024399,37.779999,31.34,46.209999,20.469999
09/03/06,2.283214,27,12.84,19.75,86.024399,37.439999,30.82,46.700001,20.375
10/03/06,2.256786,27.17,12.9,19.85,84.407402,37.209999,30.77,46.779999,20.565001
13/03/06,2.345714,27.110001,12.9,19.73,84.488251,37.139999,30.889999,46.779999,20.445
14/03/06,2.404286,27.23,12.96,19.76,86.186096,37.400002,31.219999,46.509998,20.24
15/03/06,2.365357,27.360001,13.24,19.92,88.692451,37.080002,31.280001,46.68,20.465
16/03/06,2.296786,27.27,13.5,19.65,89.581802,35.93,30.15,45.990002,19.799999
17/03/06,2.309286,27.5,13.6,19.540001,89.945625,35.98,30.190001,46.790001,19.795
20/03/06,2.285357,27.889999,13.72,19.620001,88.854149,36.549999,30.120001,47.169998,19.795
21/03/06,2.2075,27.74,13.62,19.780001,87.641403,36.349998,30.15,46.5,19.690001
22/03/06,2.2025,27.15,13.99,19.98,88.166924,36.619999,30.01,46.68,20.125
23/03/06,2.148571,26.85,13.8,19.700001,89.056274,36.330002,30.450001,45.990002,19.955
24/03/06,2.141429,27.01,13.79,19.6,90.269028,36.490002,30.889999,45.560001,20.15
27/03/06,2.125357,27.01,13.84,19.75,89.622223,35.790001,31.27,44.700001,19.799999
28/03/06,2.096786,26.9,13.59,19.58,88.692451,35.52,30.950001,44.560001,19.610001
29/03/06,2.226071,27.02,13.72,19.82,92.047722,35.950001,31.99,46.049999,19.665001
30/03/06,2.241071,27.23,13.78,19.700001,92.815804,35.310001,33.080002,46.419998,19.950001
31/03/06,2.24,27.209999,13.69,19.459999,92.613678,34.950001,32.470001,46.07,19.889999
03/04/06,2.2375,27.559999,13.79,19.35,94.271103,35.700001,32.290001,47.240002,20.049999
04/04/06,2.184643,27.639999,13.84,19.299999,94.473228,36.209999,32.34,47.470001,19.76
05/04/06,2.400357,27.74,13.95,19.48,94.149826,35.990002,33.220001,47.959999,20.34
06/04/06,2.544286,27.559999,13.8,19.379999,96.090225,36.099998,33.630001,48.130001,20.379999
07/04/06,2.4925,27.25,13.75,19.24,95.079597,36.950001,33.07,47.970001,20.315001
10/04/06,2.4525,27.290001,13.83,19.360001,93.907272,37.5,32.759998,47.5,20.205
11/04/06,2.428214,27.129999,13.84,19.16,95.281723,37.279999,32.889999,46.360001,19.825001
12/04/06,2.3825,27.200001,13.78,19.120001,96.939148,36.970001,32.869999,46.84,19.5
13/04/06,2.373929,27.07,13.68,19.450001,97.100853,36.830002,32.68,47.110001,19.5
17/04/06,2.314643,26.84,13.74,19.190001,95.322151,36.889999,32.68,47.299999,18.764999
18/04/06,2.365,27.219999,14,19.389999,97.343399,37.349998,34,49.080002,19.495001
19/04/06,2.344643,27.030001,14.31,19.559999,90.915825,37.57,34.450001,49.740002,20.465
20/04/06,2.415357,27.030001,14.15,19.450001,91.239227,37.68,35.560001,50.759998,21.575001
21/04/06,2.394286,27.15,14.28,19.059999,89.217972,37.459999,35.34,51.950001,21.219999
24/04/06,2.348214,27.110001,14.48,18.91,90.309448,37.200001,35.029999,51.779999,21.424999
25/04/06,2.363214,27.110001,14.65,19.15,88.934998,37.66,35.509998,51.869999,20.950001
26/04/06,2.433929,27.1,14.72,19.49,89.339249,38.150002,34.830002,52.290001,20.93
27/04/06,2.477143,27.25,14.93,20.08,88.813728,39.450001,35.139999,51.130001,20.700001
28/04/06,2.513929,24.15,14.59,19.98,86.307373,39.200001,34.709999,48.939999,20.65
01/05/06,2.485714,24.290001,14.58,19.49,85.539299,38.169998,34.380001,48.060001,20.57
02/05/06,2.557857,24.01,14.43,19.59,85.903122,38.349998,34.389999,49.400002,20.365
03/05/06,2.540714,23.17,14.32,19.16,88.530746,35.060001,34.810001,49.380001,20.33
04/05/06,2.540357,23.440001,14.29,19.34,88.732872,34.32,34.599998,49.380001,20.775
05/05/06,2.5675,23.799999,14.45,19.51,90.147751,34.18,34.950001,50.240002,21.514999
08/05/06,2.5675,23.73,14.23,20.110001,91.11795,33.689999,34.529999,50.380001,21.719999
09/05/06,2.536786,23.620001,14.11,19.9,92.411552,33.240002,34.34,50.66,21.695
10/05/06,2.521429,23.77,14.24,19.58,90.147751,33.380001,33.700001,49.599998,21.514999
11/05/06,2.433929,23.219999,13.91,19.360001,86.752052,32.630001,33.360001,48.360001,22
12/05/06,2.417857,23.17,13.98,19.040001,87.479698,31.92,33.209999,47.5,21.625
15/05/06,2.421071,23.15,13.97,19.32,87.035027,32.189999,32.91,47.369999,21
16/05/06,2.320714,23.01,14.19,19.059999,86.873322,32.299999,32.959999,47.02,20.655001
17/05/06,2.330714,22.73,13.85,18.66,84.852074,31.200001,32.139999,45.599998,19.975
